cui	Disease Name	cui	Disease Name	MeSH Disease Class	UMLS Semantic Type	cui	Disease Name	gene	Symbol	gene	Symbol	Uniprot	Gene Name	Pathway	Panther Protein Class	gene	Symbol	Score	Disease	Score	Gene	Score	Disease	Gene	Score	Disease	Gene	Score	# Of PMIDs
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	6476	SI	6476	SI	P14410	sucrase-isomaltase (alpha-glucosidase)	Metabolism	hydrolase	6476	SI	0.00252257706472933	umls:C0011860	0.00252257706472933	6476	0.00252257706472933	umls:C0011860	6476	0.00252257706472933	umls:C0011860	6476	0.00252257706472933	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	7018	TF	7018	TF	P02787	transferrin	Hemostasis; Transmembrane transport of small molecules	transfer/carrier protein	7018	TF	0.00252257706472933	umls:C0011860	0.00252257706472933	7018	0.00252257706472933	umls:C0011860	7018	0.00252257706472933	umls:C0011860	7018	0.00252257706472933	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	35	ACADS	35	ACADS	P16219	acyl-CoA dehydrogenase, C-2 to C-3 short chain	null	oxidoreductase; transferase	35	ACADS	0.00231706751934751	umls:C0011860	0.00231706751934751	35	0.00231706751934751	umls:C0011860	35	0.00231706751934751	umls:C0011860	35	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	43	ACHE	43	ACHE	P22303	acetylcholinesterase (Yt blood group)	null	hydrolase	43	ACHE	0.00231706751934751	umls:C0011860	0.00231706751934751	43	0.00231706751934751	umls:C0011860	43	0.00231706751934751	umls:C0011860	43	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	152	ADRA2C	152	ADRA2C	P18825	adrenoceptor alpha 2C	null	null	152	ADRA2C	0.00231706751934751	umls:C0011860	0.00231706751934751	152	0.00231706751934751	umls:C0011860	152	0.00231706751934751	umls:C0011860	152	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	308	ANXA5	308	ANXA5	P08758	annexin A5	null	null	308	ANXA5	0.00231706751934751	umls:C0011860	0.00231706751934751	308	0.00231706751934751	umls:C0011860	308	0.00231706751934751	umls:C0011860	308	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	359	AQP2	359	AQP2	P41181	aquaporin 2 (collecting duct)	null	transfer/carrier protein; transporter	359	AQP2	0.00231706751934751	umls:C0011860	0.00231706751934751	359	0.00231706751934751	umls:C0011860	359	0.00231706751934751	umls:C0011860	359	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	387	RHOA	387	RHOA	P61586	ras homolog family member A	null	enzyme modulator	387	RHOA	0.00231706751934751	umls:C0011860	0.00231706751934751	387	0.00231706751934751	umls:C0011860	387	0.00231706751934751	umls:C0011860	387	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	390	RND3	390	RND3	P61587	Rho family GTPase 3	null	enzyme modulator	390	RND3	0.00231706751934751	umls:C0011860	0.00231706751934751	390	0.00231706751934751	umls:C0011860	390	0.00231706751934751	umls:C0011860	390	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	552	AVPR1A	552	AVPR1A	P37288	arginine vasopressin receptor 1A	null	receptor	552	AVPR1A	0.00231706751934751	umls:C0011860	0.00231706751934751	552	0.00231706751934751	umls:C0011860	552	0.00231706751934751	umls:C0011860	552	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	624	BDKRB2	624	BDKRB2	P30411	bradykinin receptor B2	null	receptor	624	BDKRB2	0.00231706751934751	umls:C0011860	0.00231706751934751	624	0.00231706751934751	umls:C0011860	624	0.00231706751934751	umls:C0011860	624	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	634	CEACAM1	634	CEACAM1	P13688	carcinoembryonic antigen-related cell adhesion molecule 1 (biliary glycoprotein)	null	cell adhesion molecule	634	CEACAM1	0.00231706751934751	umls:C0011860	0.00231706751934751	634	0.00231706751934751	umls:C0011860	634	0.00231706751934751	umls:C0011860	634	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	657	BMPR1A	657	BMPR1A	P36894	bone morphogenetic protein receptor, type IA	null	kinase; receptor; transferase	657	BMPR1A	0.00231706751934751	umls:C0011860	0.00231706751934751	657	0.00231706751934751	umls:C0011860	657	0.00231706751934751	umls:C0011860	657	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	717	C2	717	C2	P06681	complement component 2	null	cell adhesion molecule; defense/immunity protein; hydrolase; protease; receptor; transfer/carrier protein	717	C2	0.00231706751934751	umls:C0011860	0.00231706751934751	717	0.00231706751934751	umls:C0011860	717	0.00231706751934751	umls:C0011860	717	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	833	CARS	833	CARS	P49589	cysteinyl-tRNA synthetase	null	ligase; nucleic acid binding	833	CARS	0.00231706751934751	umls:C0011860	0.00231706751934751	833	0.00231706751934751	umls:C0011860	833	0.00231706751934751	umls:C0011860	833	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	867	CBL	867	CBL	P22681	Cbl proto-oncogene, E3 ubiquitin protein ligase	null	ligase	867	CBL	0.00231706751934751	umls:C0011860	0.00231706751934751	867	0.00231706751934751	umls:C0011860	867	0.00231706751934751	umls:C0011860	867	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	902	CCNH	902	CCNH	P51946	cyclin H	null	enzyme modulator; nucleic acid binding; transcription factor	902	CCNH	0.00231706751934751	umls:C0011860	0.00231706751934751	902	0.00231706751934751	umls:C0011860	902	0.00231706751934751	umls:C0011860	902	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	958	CD40	958	CD40	P25942	CD40 molecule, TNF receptor superfamily member 5	null	receptor	958	CD40	0.00231706751934751	umls:C0011860	0.00231706751934751	958	0.00231706751934751	umls:C0011860	958	0.00231706751934751	umls:C0011860	958	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1022	CDK7	1022	CDK7	P50613	cyclin-dependent kinase 7	null	kinase; transferase	1022	CDK7	0.00231706751934751	umls:C0011860	0.00231706751934751	1022	0.00231706751934751	umls:C0011860	1022	0.00231706751934751	umls:C0011860	1022	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1185	CLCN6	1185	CLCN6	P51797	chloride channel, voltage-sensitive 6	Transmembrane transport of small molecules	transporter	1185	CLCN6	0.00231706751934751	umls:C0011860	0.00231706751934751	1185	0.00231706751934751	umls:C0011860	1185	0.00231706751934751	umls:C0011860	1185	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1316	KLF6	1316	KLF6	Q99612	Kruppel-like factor 6	null	nucleic acid binding; transcription factor	1316	KLF6	0.00231706751934751	umls:C0011860	0.00231706751934751	1316	0.00231706751934751	umls:C0011860	1316	0.00231706751934751	umls:C0011860	1316	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1378	CR1	1378	CR1	P17927	complement component (3b/4b) receptor 1 (Knops blood group)	Immune System	cell adhesion molecule; defense/immunity protein; hydrolase; protease; receptor; transfer/carrier protein	1378	CR1	0.00231706751934751	umls:C0011860	0.00231706751934751	1378	0.00231706751934751	umls:C0011860	1378	0.00231706751934751	umls:C0011860	1378	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1380	CR2	1380	CR2	P20023	complement component (3d/Epstein Barr virus) receptor 2	null	cell adhesion molecule; defense/immunity protein; hydrolase; protease; receptor; transfer/carrier protein	1380	CR2	0.00231706751934751	umls:C0011860	0.00231706751934751	1380	0.00231706751934751	umls:C0011860	1380	0.00231706751934751	umls:C0011860	1380	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1469	CST1	1469	CST1	P01037	cystatin SN	null	enzyme modulator	1469	CST1	0.00231706751934751	umls:C0011860	0.00231706751934751	1469	0.00231706751934751	umls:C0011860	1469	0.00231706751934751	umls:C0011860	1469	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1608	DGKG	1608	DGKG	P49619	diacylglycerol kinase, gamma 90kDa	Hemostasis; Signal Transduction	null	1608	DGKG	0.00231706751934751	umls:C0011860	0.00231706751934751	1608	0.00231706751934751	umls:C0011860	1608	0.00231706751934751	umls:C0011860	1608	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1650	DDOST	1650	DDOST	P39656	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit (non-catalytic)	Immune System; Metabolism of proteins; Gene Expression	transferase	1650	DDOST	0.00231706751934751	umls:C0011860	0.00231706751934751	1650	0.00231706751934751	umls:C0011860	1650	0.00231706751934751	umls:C0011860	1650	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1716	DGUOK	1716	DGUOK	Q16854	deoxyguanosine kinase	Metabolism	kinase; transferase	1716	DGUOK	0.00231706751934751	umls:C0011860	0.00231706751934751	1716	0.00231706751934751	umls:C0011860	1716	0.00231706751934751	umls:C0011860	1716	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1806	DPYD	1806	DPYD	Q12882	dihydropyrimidine dehydrogenase	Metabolism	oxidoreductase	1806	DPYD	0.00231706751934751	umls:C0011860	0.00231706751934751	1806	0.00231706751934751	umls:C0011860	1806	0.00231706751934751	umls:C0011860	1806	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1812	DRD1	1812	DRD1	P21728	dopamine receptor D1	Signal Transduction	receptor	1812	DRD1	0.00231706751934751	umls:C0011860	0.00231706751934751	1812	0.00231706751934751	umls:C0011860	1812	0.00231706751934751	umls:C0011860	1812	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1950	EGF	1950	EGF	P01133	epidermal growth factor	Hemostasis; Immune System; Signal Transduction	extracellular matrix protein; receptor; signaling molecule	1950	EGF	0.00231706751934751	umls:C0011860	0.00231706751934751	1950	0.00231706751934751	umls:C0011860	1950	0.00231706751934751	umls:C0011860	1950	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1952	CELSR2	1952	CELSR2	Q9HCU4	cadherin, EGF LAG seven-pass G-type receptor 2	null	cell adhesion molecule; receptor	1952	CELSR2	0.00231706751934751	umls:C0011860	0.00231706751934751	1952	0.00231706751934751	umls:C0011860	1952	0.00231706751934751	umls:C0011860	1952	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	2047	EPHB1	2047	EPHB1	P54762	EPH receptor B1	Developmental Biology	null	2047	EPHB1	0.00231706751934751	umls:C0011860	0.00231706751934751	2047	0.00231706751934751	umls:C0011860	2047	0.00231706751934751	umls:C0011860	2047	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	2067	ERCC1	2067	ERCC1	P07992	excision repair cross-complementation group 1	DNA Repair	nucleic acid binding	2067	ERCC1	0.00231706751934751	umls:C0011860	0.00231706751934751	2067	0.00231706751934751	umls:C0011860	2067	0.00231706751934751	umls:C0011860	2067	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	2161	F12	2161	F12	P00748	coagulation factor XII (Hageman factor)	Hemostasis	calcium-binding protein; hydrolase; protease	2161	F12	0.00231706751934751	umls:C0011860	0.00231706751934751	2161	0.00231706751934751	umls:C0011860	2161	0.00231706751934751	umls:C0011860	2161	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	2243	FGA	2243	FGA	P02671	fibrinogen alpha chain	Hemostasis; Extracellular matrix organization; Signal Transduction	signaling molecule	2243	FGA	0.00231706751934751	umls:C0011860	0.00231706751934751	2243	0.00231706751934751	umls:C0011860	2243	0.00231706751934751	umls:C0011860	2243	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	2521	FUS	2521	FUS	P35637	FUS RNA binding protein	Gene Expression	nucleic acid binding; transcription factor	2521	FUS	0.00231706751934751	umls:C0011860	0.00231706751934751	2521	0.00231706751934751	umls:C0011860	2521	0.00231706751934751	umls:C0011860	2521	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	2620	GAS2	2620	GAS2	O43903	growth arrest-specific 2	Programmed Cell Death	calcium-binding protein; cytoskeletal protein	2620	GAS2	0.00231706751934751	umls:C0011860	0.00231706751934751	2620	0.00231706751934751	umls:C0011860	2620	0.00231706751934751	umls:C0011860	2620	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	2843	GPR20	2843	GPR20	Q99678	G protein-coupled receptor 20	null	receptor	2843	GPR20	0.00231706751934751	umls:C0011860	0.00231706751934751	2843	0.00231706751934751	umls:C0011860	2843	0.00231706751934751	umls:C0011860	2843	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	2847	MCHR1	2847	MCHR1	Q99705	melanin-concentrating hormone receptor 1	Organelle biogenesis and maintenance; Signal Transduction	receptor	2847	MCHR1	0.00231706751934751	umls:C0011860	0.00231706751934751	2847	0.00231706751934751	umls:C0011860	2847	0.00231706751934751	umls:C0011860	2847	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	2878	GPX3	2878	GPX3	P22352	glutathione peroxidase 3 (plasma)	Cellular responses to stress	oxidoreductase	2878	GPX3	0.00231706751934751	umls:C0011860	0.00231706751934751	2878	0.00231706751934751	umls:C0011860	2878	0.00231706751934751	umls:C0011860	2878	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	2879	GPX4	2879	GPX4	P36969	glutathione peroxidase 4	null	null	2879	GPX4	0.00231706751934751	umls:C0011860	0.00231706751934751	2879	0.00231706751934751	umls:C0011860	2879	0.00231706751934751	umls:C0011860	2879	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	2998	GYS2	2998	GYS2	P54840	glycogen synthase 2 (liver)	null	transferase	2998	GYS2	0.00231706751934751	umls:C0011860	0.00231706751934751	2998	0.00231706751934751	umls:C0011860	2998	0.00231706751934751	umls:C0011860	2998	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3037	HAS2	3037	HAS2	Q92819	hyaluronan synthase 2	Metabolism	transferase	3037	HAS2	0.00231706751934751	umls:C0011860	0.00231706751934751	3037	0.00231706751934751	umls:C0011860	3037	0.00231706751934751	umls:C0011860	3037	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3038	HAS3	3038	HAS3	O00219	hyaluronan synthase 3	Metabolism	transferase	3038	HAS3	0.00231706751934751	umls:C0011860	0.00231706751934751	3038	0.00231706751934751	umls:C0011860	3038	0.00231706751934751	umls:C0011860	3038	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3084	NRG1	3084	NRG1	Q02297	neuregulin 1	Immune System; Signal Transduction	signaling molecule	3084	NRG1	0.00231706751934751	umls:C0011860	0.00231706751934751	3084	0.00231706751934751	umls:C0011860	3084	0.00231706751934751	umls:C0011860	3084	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3113	HLA-DPA1	3113	HLA-DPA1	P20036	major histocompatibility complex, class II, DP alpha 1	Immune System	defense/immunity protein	3113	HLA-DPA1	0.00231706751934751	umls:C0011860	0.00231706751934751	3113	0.00231706751934751	umls:C0011860	3113	0.00231706751934751	umls:C0011860	3113	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3158	HMGCS2	3158	HMGCS2	P54868	3-hydroxy-3-methylglutaryl-CoA synthase 2 (mitochondrial)	Metabolism	lyase; transferase	3158	HMGCS2	0.00231706751934751	umls:C0011860	0.00231706751934751	3158	0.00231706751934751	umls:C0011860	3158	0.00231706751934751	umls:C0011860	3158	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3176	HNMT	3176	HNMT	P50135	histamine N-methyltransferase	null	null	3176	HNMT	0.00231706751934751	umls:C0011860	0.00231706751934751	3176	0.00231706751934751	umls:C0011860	3176	0.00231706751934751	umls:C0011860	3176	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3283	HSD3B1	3283	HSD3B1	P14060	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1	Metabolism	isomerase; lyase; oxidoreductase	3283	HSD3B1	0.00231706751934751	umls:C0011860	0.00231706751934751	3283	0.00231706751934751	umls:C0011860	3283	0.00231706751934751	umls:C0011860	3283	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3305	HSPA1L	3305	HSPA1L	P34931	heat shock 70kDa protein 1-like	Cellular responses to stress	chaperone	3305	HSPA1L	0.00231706751934751	umls:C0011860	0.00231706751934751	3305	0.00231706751934751	umls:C0011860	3305	0.00231706751934751	umls:C0011860	3305	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3399	ID3	3399	ID3	Q02535	inhibitor of DNA binding 3, dominant negative helix-loop-helix protein	null	transcription factor	3399	ID3	0.00231706751934751	umls:C0011860	0.00231706751934751	3399	0.00231706751934751	umls:C0011860	3399	0.00231706751934751	umls:C0011860	3399	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3402	IDDM3	3402	IDDM3	null	insulin-dependent diabetes mellitus 3	null	null	3402	IDDM3	0.00231706751934751	umls:C0011860	0.00231706751934751	3402	0.00231706751934751	umls:C0011860	3402	0.00231706751934751	umls:C0011860	3402	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3403	IDDM4	3403	IDDM4	null	insulin-dependent diabetes mellitus 4	null	null	3403	IDDM4	0.00231706751934751	umls:C0011860	0.00231706751934751	3403	0.00231706751934751	umls:C0011860	3403	0.00231706751934751	umls:C0011860	3403	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3551	IKBKB	3551	IKBKB	O14920	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta	Immune System; Signal Transduction	kinase; transferase	3551	IKBKB	0.00231706751934751	umls:C0011860	0.00231706751934751	3551	0.00231706751934751	umls:C0011860	3551	0.00231706751934751	umls:C0011860	3551	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3628	INPP1	3628	INPP1	P49441	inositol polyphosphate-1-phosphatase	Metabolism	hydrolase; phosphatase	3628	INPP1	0.00231706751934751	umls:C0011860	0.00231706751934751	3628	0.00231706751934751	umls:C0011860	3628	0.00231706751934751	umls:C0011860	3628	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3694	ITGB6	3694	ITGB6	P18564	integrin, beta 6	Extracellular matrix organization	cell adhesion molecule; extracellular matrix protein; receptor	3694	ITGB6	0.00231706751934751	umls:C0011860	0.00231706751934751	3694	0.00231706751934751	umls:C0011860	3694	0.00231706751934751	umls:C0011860	3694	0.00231706751934751	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3743	KCNA7	3743	KCNA7	Q96RP8	potassium channel, voltage gated shaker related subfamily A, member 7	null	transporter	3743	KCNA7	0.00231706751934751	umls:C0011860	0.00231706751934751	3743	0.00231706751934751	umls:C0011860	3743	0.00231706751934751	umls:C0011860	3743	0.00231706751934751	1
