cui,Disease Name,cui,Disease Name,MeSH Disease Class,UMLS Semantic Type,cui,Disease Name,gene,Symbol,gene,Symbol,Uniprot,Gene Name,Pathway,Panther Protein Class,gene,Symbol,Score,Score,Disease,# Of PMIDs,Gene,Disease,Gene,# Of PMIDs,Disease,# Of PMIDs,# Of PMIDs,Gene
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7528,YY1,7528,YY1,P25490,YY1 transcription factor,null,transcription factor,7528,YY1,5.67E-04,5.67E-04,umls:C0011847,2,7528,umls:C0011847,7528,2,umls:C0011847,2,2,7528
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7534,YWHAZ,7534,YWHAZ,P63104,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta",Hemostasis; Immune System; Programmed Cell Death; Membrane Trafficking; Gene Expression; Signal Transduction,chaperone,7534,YWHAZ,5.67E-04,5.67E-04,umls:C0011847,2,7534,umls:C0011847,7534,2,umls:C0011847,2,2,7534
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7808,AIR,7808,AIR,null,Acute insulin response (2),null,null,7808,AIR,5.67E-04,5.67E-04,umls:C0011847,2,7808,umls:C0011847,7808,2,umls:C0011847,2,2,7808
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7919,DDX39B,7919,DDX39B,Q13838,DEAD (Asp-Glu-Ala-Asp) box polypeptide 39B,null,nucleic acid binding,7919,DDX39B,5.67E-04,5.67E-04,umls:C0011847,2,7919,umls:C0011847,7919,2,umls:C0011847,2,2,7919
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8013,NR4A3,8013,NR4A3,Q92570,"nuclear receptor subfamily 4, group A, member 3",Gene Expression,receptor; transcription factor,8013,NR4A3,5.67E-04,5.67E-04,umls:C0011847,2,8013,umls:C0011847,8013,2,umls:C0011847,2,2,8013
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8473,OGT,8473,OGT,O15294,O-linked N-acetylglucosamine (GlcNAc) transferase,Chromatin organization,transferase,8473,OGT,5.67E-04,5.67E-04,umls:C0011847,2,8473,umls:C0011847,8473,2,umls:C0011847,2,2,8473
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8560,DEGS1,8560,DEGS1,O15121,"delta(4)-desaturase, sphingolipid 1",Metabolism,null,8560,DEGS1,5.67E-04,5.67E-04,umls:C0011847,2,8560,umls:C0011847,8560,2,umls:C0011847,2,2,8560
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8651,SOCS1,8651,SOCS1,O15524,suppressor of cytokine signaling 1,Immune System; Signal Transduction,enzyme modulator; signaling molecule,8651,SOCS1,5.67E-04,5.67E-04,umls:C0011847,2,8651,umls:C0011847,8651,2,umls:C0011847,2,2,8651
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8771,TNFRSF6B,8771,TNFRSF6B,O95407,"tumor necrosis factor receptor superfamily, member 6b, decoy",null,receptor,8771,TNFRSF6B,5.67E-04,5.67E-04,umls:C0011847,2,8771,umls:C0011847,8771,2,umls:C0011847,2,2,8771
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8856,NR1I2,8856,NR1I2,O75469,"nuclear receptor subfamily 1, group I, member 2",null,nucleic acid binding; receptor; transcription factor,8856,NR1I2,5.67E-04,5.67E-04,umls:C0011847,2,8856,umls:C0011847,8856,2,umls:C0011847,2,2,8856
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,9415,FADS2,9415,FADS2,O95864,fatty acid desaturase 2,Metabolism,null,9415,FADS2,5.67E-04,5.67E-04,umls:C0011847,2,9415,umls:C0011847,9415,2,umls:C0011847,2,2,9415
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,9448,MAP4K4,9448,MAP4K4,O95819,mitogen-activated protein kinase kinase kinase kinase 4,Cellular responses to stress,null,9448,MAP4K4,5.67E-04,5.67E-04,umls:C0011847,2,9448,umls:C0011847,9448,2,umls:C0011847,2,2,9448
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,9518,GDF15,9518,GDF15,Q99988,growth differentiation factor 15,null,signaling molecule,9518,GDF15,5.67E-04,5.67E-04,umls:C0011847,2,9518,umls:C0011847,9518,2,umls:C0011847,2,2,9518
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,9541,CIR1,9541,CIR1,Q86X95,"corepressor interacting with RBPJ, 1",null,null,9541,CIR1,5.67E-04,5.67E-04,umls:C0011847,2,9541,umls:C0011847,9541,2,umls:C0011847,2,2,9541
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,9965,FGF19,9965,FGF19,O95750,fibroblast growth factor 19,Immune System; Signal Transduction,signaling molecule,9965,FGF19,5.67E-04,5.67E-04,umls:C0011847,2,9965,umls:C0011847,9965,2,umls:C0011847,2,2,9965
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,9993,DGCR2,9993,DGCR2,P98153,DiGeorge syndrome critical region gene 2,null,null,9993,DGCR2,5.67E-04,5.67E-04,umls:C0011847,2,9993,umls:C0011847,9993,2,umls:C0011847,2,2,9993
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,10135,NAMPT,10135,NAMPT,P43490,nicotinamide phosphoribosyltransferase,Circadian Clock; Metabolism,signaling molecule,10135,NAMPT,5.67E-04,5.67E-04,umls:C0011847,2,10135,umls:C0011847,10135,2,umls:C0011847,2,2,10135
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,10212,DDX39A,10212,DDX39A,O00148,DEAD (Asp-Glu-Ala-Asp) box polypeptide 39A,null,nucleic acid binding,10212,DDX39A,5.67E-04,5.67E-04,umls:C0011847,2,10212,umls:C0011847,10212,2,umls:C0011847,2,2,10212
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,10238,DCAF7,10238,DCAF7,P61962,DDB1 and CUL4 associated factor 7,null,null,10238,DCAF7,5.67E-04,5.67E-04,umls:C0011847,2,10238,umls:C0011847,10238,2,umls:C0011847,2,2,10238
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,10327,AKR1A1,10327,AKR1A1,P14550,"aldo-keto reductase family 1, member A1 (aldehyde reductase)",null,oxidoreductase,10327,AKR1A1,5.67E-04,5.67E-04,umls:C0011847,2,10327,umls:C0011847,10327,2,umls:C0011847,2,2,10327
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,10412,NSA2,10412,NSA2,O95478,NSA2 ribosome biogenesis homolog (S. cerevisiae),null,null,10412,NSA2,5.67E-04,5.67E-04,umls:C0011847,2,10412,umls:C0011847,10412,2,umls:C0011847,2,2,10412
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,10560,SLC19A2,10560,SLC19A2,O60779,"solute carrier family 19 (thiamine transporter), member 2",Metabolism,transporter,10560,SLC19A2,5.67E-04,5.67E-04,umls:C0011847,2,10560,umls:C0011847,10560,2,umls:C0011847,2,2,10560
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,10625,IVNS1ABP,10625,IVNS1ABP,Q9Y6Y0,influenza virus NS1A binding protein,null,cytoskeletal protein; hydrolase; protease; transcription factor,10625,IVNS1ABP,5.67E-04,5.67E-04,umls:C0011847,2,10625,umls:C0011847,10625,2,umls:C0011847,2,2,10625
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,10660,LBX1,10660,LBX1,P52954,ladybird homeobox 1,null,nucleic acid binding; transcription factor,10660,LBX1,5.67E-04,5.67E-04,umls:C0011847,2,10660,umls:C0011847,10660,2,umls:C0011847,2,2,10660
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,11136,SLC7A9,11136,SLC7A9,P82251,"solute carrier family 7 (amino acid transporter light chain, bo,+ system), member 9",Hemostasis; Transmembrane transport of small molecules,transporter,11136,SLC7A9,5.67E-04,5.67E-04,umls:C0011847,2,11136,umls:C0011847,11136,2,umls:C0011847,2,2,11136
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,11181,TREH,11181,TREH,O43280,trehalase (brush-border membrane glycoprotein),Metabolism,hydrolase,11181,TREH,5.67E-04,5.67E-04,umls:C0011847,2,11181,umls:C0011847,11181,2,umls:C0011847,2,2,11181
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,11183,MAP4K5,11183,MAP4K5,Q9Y4K4,mitogen-activated protein kinase kinase kinase kinase 5,null,null,11183,MAP4K5,5.67E-04,5.67E-04,umls:C0011847,2,11183,umls:C0011847,11183,2,umls:C0011847,2,2,11183
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,23038,WDTC1,23038,WDTC1,Q8N5D0,WD and tetratricopeptide repeats 1,null,enzyme modulator,23038,WDTC1,5.67E-04,5.67E-04,umls:C0011847,2,23038,umls:C0011847,23038,2,umls:C0011847,2,2,23038
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,23607,CD2AP,23607,CD2AP,Q9Y5K6,CD2-associated protein,Cell-Cell communication,signaling molecule,23607,CD2AP,5.67E-04,5.67E-04,umls:C0011847,2,23607,umls:C0011847,23607,2,umls:C0011847,2,2,23607
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,26246,OR2L2,26246,OR2L2,Q8NH16,"olfactory receptor, family 2, subfamily L, member 2",Signal Transduction,null,26246,OR2L2,5.67E-04,5.67E-04,umls:C0011847,2,26246,umls:C0011847,26246,2,umls:C0011847,2,2,26246
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,26479,OR7E62P,26479,OR7E62P,null,"olfactory receptor, family 7, subfamily E, member 62 pseudogene",null,null,26479,OR7E62P,5.67E-04,5.67E-04,umls:C0011847,2,26479,umls:C0011847,26479,2,umls:C0011847,2,2,26479
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,26580,BSCL2,26580,BSCL2,Q96G97,Berardinelli-Seip congenital lipodystrophy 2 (seipin),null,null,26580,BSCL2,5.67E-04,5.67E-04,umls:C0011847,2,26580,umls:C0011847,26580,2,umls:C0011847,2,2,26580
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,27329,ANGPTL3,27329,ANGPTL3,Q9Y5C1,angiopoietin-like 3,null,signaling molecule,27329,ANGPTL3,5.67E-04,5.67E-04,umls:C0011847,2,27329,umls:C0011847,27329,2,umls:C0011847,2,2,27329
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,27349,MCAT,27349,MCAT,Q8IVS2,malonyl CoA:ACP acyltransferase (mitochondrial),null,transferase,27349,MCAT,5.67E-04,5.67E-04,umls:C0011847,2,27349,umls:C0011847,27349,2,umls:C0011847,2,2,27349
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,29126,CD274,29126,CD274,Q9NZQ7,CD274 molecule,Immune System,defense/immunity protein; ligase; receptor; signaling molecule,29126,CD274,5.67E-04,5.67E-04,umls:C0011847,2,29126,umls:C0011847,29126,2,umls:C0011847,2,2,29126
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,51206,GP6,51206,GP6,Q9HCN6,glycoprotein VI (platelet),Hemostasis,defense/immunity protein; receptor,51206,GP6,5.67E-04,5.67E-04,umls:C0011847,2,51206,umls:C0011847,51206,2,umls:C0011847,2,2,51206
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,51237,MZB1,51237,MZB1,Q8WU39,marginal zone B and B1 cell-specific protein,null,null,51237,MZB1,5.67E-04,5.67E-04,umls:C0011847,2,51237,umls:C0011847,51237,2,umls:C0011847,2,2,51237
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,51655,RASD1,51655,RASD1,Q9Y272,"RAS, dexamethasone-induced 1",null,enzyme modulator,51655,RASD1,5.67E-04,5.67E-04,umls:C0011847,2,51655,umls:C0011847,51655,2,umls:C0011847,2,2,51655
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,53347,UBASH3A,53347,UBASH3A,P57075,ubiquitin associated and SH3 domain containing A,null,null,53347,UBASH3A,5.67E-04,5.67E-04,umls:C0011847,2,53347,umls:C0011847,53347,2,umls:C0011847,2,2,53347
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,54106,TLR9,54106,TLR9,Q9NR96,toll-like receptor 9,Immune System; Signal Transduction,extracellular matrix protein; receptor,54106,TLR9,5.67E-04,5.67E-04,umls:C0011847,2,54106,umls:C0011847,54106,2,umls:C0011847,2,2,54106
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,54535,CCHCR1,54535,CCHCR1,Q8TD31,coiled-coil alpha-helical rod protein 1,null,null,54535,CCHCR1,5.67E-04,5.67E-04,umls:C0011847,2,54535,umls:C0011847,54535,2,umls:C0011847,2,2,54535
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,54808,DYM,54808,DYM,Q7RTS9,dymeclin,null,null,54808,DYM,5.67E-04,5.67E-04,umls:C0011847,2,54808,umls:C0011847,54808,2,umls:C0011847,2,2,54808
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,54822,TRPM7,54822,TRPM7,Q96QT4,"transient receptor potential cation channel, subfamily M, member 7",Transmembrane transport of small molecules,receptor; transporter,54822,TRPM7,5.67E-04,5.67E-04,umls:C0011847,2,54822,umls:C0011847,54822,2,umls:C0011847,2,2,54822
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,55315,SLC29A3,55315,SLC29A3,Q9BZD2,"solute carrier family 29 (equilibrative nucleoside transporter), member 3",Transmembrane transport of small molecules,transporter,55315,SLC29A3,5.67E-04,5.67E-04,umls:C0011847,2,55315,umls:C0011847,55315,2,umls:C0011847,2,2,55315
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,55856,ACOT13,55856,ACOT13,Q9NPJ3,acyl-CoA thioesterase 13,null,null,55856,ACOT13,5.67E-04,5.67E-04,umls:C0011847,2,55856,umls:C0011847,55856,2,umls:C0011847,2,2,55856
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,55937,APOM,55937,APOM,O95445,apolipoprotein M,null,null,55937,APOM,5.67E-04,5.67E-04,umls:C0011847,2,55937,umls:C0011847,55937,2,umls:C0011847,2,2,55937
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,57104,PNPLA2,57104,PNPLA2,Q96AD5,patatin-like phospholipase domain containing 2,Metabolism,hydrolase; transferase,57104,PNPLA2,5.67E-04,5.67E-04,umls:C0011847,2,57104,umls:C0011847,57104,2,umls:C0011847,2,2,57104
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,57761,TRIB3,57761,TRIB3,Q96RU7,tribbles pseudokinase 3,Immune System; Metabolism; Signal Transduction,kinase; transferase,57761,TRIB3,5.67E-04,5.67E-04,umls:C0011847,2,57761,umls:C0011847,57761,2,umls:C0011847,2,2,57761
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,59067,IL21,59067,IL21,Q9HBE4,interleukin 21,null,null,59067,IL21,5.67E-04,5.67E-04,umls:C0011847,2,59067,umls:C0011847,59067,2,umls:C0011847,2,2,59067
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,59286,UBL5,59286,UBL5,Q9BZL1,ubiquitin-like 5,null,null,59286,UBL5,5.67E-04,5.67E-04,umls:C0011847,2,59286,umls:C0011847,59286,2,umls:C0011847,2,2,59286
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,60498,IGAN1,60498,IGAN1,null,IgA nephropathy,null,null,60498,IGAN1,5.67E-04,5.67E-04,umls:C0011847,2,60498,umls:C0011847,60498,2,umls:C0011847,2,2,60498
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,64122,FN3K,64122,FN3K,Q9H479,fructosamine 3 kinase,null,null,64122,FN3K,5.67E-04,5.67E-04,umls:C0011847,2,64122,umls:C0011847,64122,2,umls:C0011847,2,2,64122
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,64689,GORASP1,64689,GORASP1,Q9BQQ3,"golgi reassembly stacking protein 1, 65kDa",Cell Cycle,null,64689,GORASP1,5.67E-04,5.67E-04,umls:C0011847,2,64689,umls:C0011847,64689,2,umls:C0011847,2,2,64689
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,65125,WNK1,65125,WNK1,Q9H4A3,WNK lysine deficient protein kinase 1,Transmembrane transport of small molecules,kinase; transferase,65125,WNK1,5.67E-04,5.67E-04,umls:C0011847,2,65125,umls:C0011847,65125,2,umls:C0011847,2,2,65125
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,79400,NOX5,79400,NOX5,Q96PH1,"NADPH oxidase, EF-hand calcium binding domain 5",null,oxidoreductase,79400,NOX5,5.67E-04,5.67E-04,umls:C0011847,2,79400,umls:C0011847,79400,2,umls:C0011847,2,2,79400
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,79612,NAA16,79612,NAA16,Q6N069,"N(alpha)-acetyltransferase 16, NatA auxiliary subunit",null,transferase,79612,NAA16,5.67E-04,5.67E-04,umls:C0011847,2,79612,umls:C0011847,79612,2,umls:C0011847,2,2,79612
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,79660,PPP1R3B,79660,PPP1R3B,Q86XI6,"protein phosphatase 1, regulatory subunit 3B",null,enzyme modulator,79660,PPP1R3B,5.67E-04,5.67E-04,umls:C0011847,2,79660,umls:C0011847,79660,2,umls:C0011847,2,2,79660
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,79679,VTCN1,79679,VTCN1,Q7Z7D3,V-set domain containing T cell activation inhibitor 1,null,null,79679,VTCN1,5.67E-04,5.67E-04,umls:C0011847,2,79679,umls:C0011847,79679,2,umls:C0011847,2,2,79679
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,80339,PNPLA3,80339,PNPLA3,Q9NST1,patatin-like phospholipase domain containing 3,Metabolism,hydrolase; transferase,80339,PNPLA3,5.67E-04,5.67E-04,umls:C0011847,2,80339,umls:C0011847,80339,2,umls:C0011847,2,2,80339
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,80854,SETD7,80854,SETD7,Q8WTS6,SET domain containing (lysine methyltransferase) 7,Chromatin organization,kinase; transferase,80854,SETD7,5.67E-04,5.67E-04,umls:C0011847,2,80854,umls:C0011847,80854,2,umls:C0011847,2,2,80854
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,81031,SLC2A10,81031,SLC2A10,O95528,"solute carrier family 2 (facilitated glucose transporter), member 10",Transmembrane transport of small molecules,transporter,81031,SLC2A10,5.67E-04,5.67E-04,umls:C0011847,2,81031,umls:C0011847,81031,2,umls:C0011847,2,2,81031
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,81539,SLC38A1,81539,SLC38A1,Q9H2H9,"solute carrier family 38, member 1",Neuronal System; Transmembrane transport of small molecules,transporter,81539,SLC38A1,5.67E-04,5.67E-04,umls:C0011847,2,81539,umls:C0011847,81539,2,umls:C0011847,2,2,81539
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,92170,MTG1,92170,MTG1,Q9BT17,mitochondrial ribosome-associated GTPase 1,null,null,92170,MTG1,5.67E-04,5.67E-04,umls:C0011847,2,92170,umls:C0011847,92170,2,umls:C0011847,2,2,92170
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,114907,FBXO32,114907,FBXO32,Q969P5,F-box protein 32,null,null,114907,FBXO32,5.67E-04,5.67E-04,umls:C0011847,2,114907,umls:C0011847,114907,2,umls:C0011847,2,2,114907
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,128367,OR10X1,128367,OR10X1,Q8NGY0,"olfactory receptor, family 10, subfamily X, member 1 (gene/pseudogene)",Signal Transduction,receptor,128367,OR10X1,5.67E-04,5.67E-04,umls:C0011847,2,128367,umls:C0011847,128367,2,umls:C0011847,2,2,128367
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,128371,OR6K6,128371,OR6K6,Q8NGW6,"olfactory receptor, family 6, subfamily K, member 6",Signal Transduction,null,128371,OR6K6,5.67E-04,5.67E-04,umls:C0011847,2,128371,umls:C0011847,128371,2,umls:C0011847,2,2,128371
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,129787,TMEM18,129787,TMEM18,Q96B42,transmembrane protein 18,null,null,129787,TMEM18,5.67E-04,5.67E-04,umls:C0011847,2,129787,umls:C0011847,129787,2,umls:C0011847,2,2,129787
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,139818,DOCK11,139818,DOCK11,Q5JSL3,dedicator of cytokinesis 11,Hemostasis,enzyme modulator,139818,DOCK11,5.67E-04,5.67E-04,umls:C0011847,2,139818,umls:C0011847,139818,2,umls:C0011847,2,2,139818
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,140803,TRPM6,140803,TRPM6,Q9BX84,"transient receptor potential cation channel, subfamily M, member 6",Transmembrane transport of small molecules,receptor; transporter,140803,TRPM6,5.67E-04,5.67E-04,umls:C0011847,2,140803,umls:C0011847,140803,2,umls:C0011847,2,2,140803
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,145741,C2CD4A,145741,C2CD4A,Q8NCU7,C2 calcium-dependent domain containing 4A,null,membrane traffic protein,145741,C2CD4A,5.67E-04,5.67E-04,umls:C0011847,2,145741,umls:C0011847,145741,2,umls:C0011847,2,2,145741
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,151056,PLB1,151056,PLB1,Q6P1J6,phospholipase B1,Signal Transduction; Metabolism,null,151056,PLB1,5.67E-04,5.67E-04,umls:C0011847,2,151056,umls:C0011847,151056,2,umls:C0011847,2,2,151056
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,151306,GPBAR1,151306,GPBAR1,Q8TDU6,G protein-coupled bile acid receptor 1,Signal Transduction,receptor,151306,GPBAR1,5.67E-04,5.67E-04,umls:C0011847,2,151306,umls:C0011847,151306,2,umls:C0011847,2,2,151306
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,159371,SLC35G1,159371,SLC35G1,Q2M3R5,"solute carrier family 35, member G1",null,transporter,159371,SLC35G1,5.67E-04,5.67E-04,umls:C0011847,2,159371,umls:C0011847,159371,2,umls:C0011847,2,2,159371
